district_id,total_aadhaar_holders,total_biometric_updates,last_biometric_update_date,total_demographic_updates,biometric_coverage_count,days_since_last_update,years_since_last_update,update_recency_rank,biometric_coverage_ratio,biometric_coverage_gap,uncovered_population,demographic_to_biometric_ratio,update_lag_proxy,adult_population_proxy,population_impact_score,update_consistency,operational_neglect_proxy,urgency_signal,governance_concern_score,days_since_last_update_norm,years_since_last_update_norm,update_recency_rank_norm,biometric_coverage_ratio_norm,biometric_coverage_gap_norm,uncovered_population_norm,demographic_to_biometric_ratio_norm,update_lag_proxy_norm,adult_population_proxy_norm,population_impact_score_norm,update_consistency_norm,operational_neglect_proxy_norm,urgency_signal_norm,governance_concern_score_norm,bsi_score,bsi_tier,cps_score,cps_tier,cps_rank,is_top_20,is_top_100,camp_type,deployment_freq_days,location_suitability,strategy_reasoning
South Goa,977,30584.0,2025-12-29,16238.0,30584.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5309312058592728,0.0,732.75,0.022363120307635966,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024926347692923604,0.0,0.022340742097191384,0.022340742097191384,1.0,0.0,0.0,0.0,0.0,Low,0.67,Tier 5,766,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.67. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Kakinada,969,11698.0,2025-12-29,28269.0,11698.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.416566934518721,0.0,726.75,0.022180003662332907,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011345384669101977,0.0,0.02215762126032916,0.02215762126032916,1.0,0.0,0.0,0.0,0.0,Low,0.66,Tier 5,767,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.66. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Rudraprayag,956,24178.0,2025-12-29,7834.0,24178.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.3240135660517826,0.0,717.0,0.021882439113715436,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0015211904509473363,0.0,0.021860049900428044,0.021860049900428044,1.0,0.0,0.0,0.0,0.0,Low,0.66,Tier 5,768,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.66. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Jhargram,962,4006.0,2025-12-29,7258.0,4006.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.8117823265102346,0.0,721.5,0.02201977659769273,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008506020312254623,0.0,0.02199739052807471,0.02199739052807471,1.0,0.0,0.0,0.0,0.0,Low,0.66,Tier 5,769,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.66. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Tamenglong,960,7854.0,2025-12-29,10431.0,7854.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.3281130634071812,0.0,720.0,0.021973997436366965,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00623527259815578,0.0,0.021951610318859154,0.021951610318859158,1.0,0.0,0.0,0.0,0.0,Low,0.66,Tier 5,770,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.66. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Kabeerdham,955,32517.0,2025-12-29,27101.0,32517.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8334409693391149,0.0,716.25,0.021859549533052556,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003912868400653122,0.0,0.021837159795820266,0.02183715979582027,1.0,0.0,0.0,0.0,0.0,Low,0.66,Tier 5,771,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.66. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Shaheed Bhagat Singh Nagar,946,30500.0,2025-12-29,6344.0,30500.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.208,0.0,709.5,0.021653543307086614,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0009765258215962441,0.0,0.021631148854350263,0.021631148854350263,1.0,0.0,0.0,0.0,0.0,Low,0.65,Tier 5,772,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.65. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Mulugu,937,5387.0,2025-12-29,11698.0,5387.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.1715240393540003,0.0,702.75,0.021447537081120675,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010194948541568077,0.0,0.02142513791288026,0.02142513791288026,1.0,0.0,0.0,0.0,0.0,Low,0.64,Tier 5,773,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.64. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Sri Sathya Sai,938,10415.0,2025-12-29,22107.0,10415.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.1226116178588574,0.0,703.5,0.021470426661783556,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00996531275990074,0.0,0.02144802801748804,0.02144802801748804,1.0,0.0,0.0,0.0,0.0,Low,0.64,Tier 5,774,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.64. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
N. T. R,933,13559.0,2025-12-29,38070.0,13559.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.8077291835681097,0.0,699.75,0.021355978758469146,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013181827152901924,0.0,0.021333577494449148,0.02133357749444915,1.0,0.0,0.0,0.0,0.0,Low,0.64,Tier 5,775,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.64. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Kiphire,908,4310.0,2025-12-29,1958.0,4310.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.454292343387471,0.0,681.0,0.020783739241897088,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0021328279032275634,0.0,0.020761324879254698,0.020761324879254698,1.0,0.0,0.0,0.0,0.0,Low,0.62,Tier 5,776,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.62. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Longding,897,2599.0,2025-12-29,1485.0,2599.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5713736052327818,0.0,672.75,0.020531953854605385,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0026825051888863,0.0,0.02050953372856914,0.02050953372856914,1.0,0.0,0.0,0.0,0.0,Low,0.62,Tier 5,777,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.62. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Faridkot,902,39412.0,2025-12-29,14722.0,39412.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.37354105348624783,0.0,676.5,0.020646401757919795,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001753713866132619,0.0,0.020623984251608028,0.020623984251608028,1.0,0.0,0.0,0.0,0.0,Low,0.62,Tier 5,778,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.62. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Nandyal,905,10640.0,2025-12-29,27385.0,10640.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.573778195488722,0.0,678.75,0.020715070499908443,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012083465706519822,0.0,0.020692654565431363,0.020692654565431366,1.0,0.0,0.0,0.0,0.0,Low,0.62,Tier 5,779,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.62. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Rajanna Sircilla,888,8085.0,2025-12-29,11165.0,8085.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.380952380952381,0.0,666.0,0.020325947628639443,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006483344511513525,0.0,0.020303522787099137,0.020303522787099137,1.0,0.0,0.0,0.0,0.0,Low,0.61,Tier 5,780,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.61. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Debagarh,883,16252.0,2025-12-29,7989.0,16252.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.49157026827467387,0.0,662.25,0.020211499725325033,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0023078416350923656,0.0,0.020189072264060245,0.020189072264060248,1.0,0.0,0.0,0.0,0.0,Low,0.61,Tier 5,781,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.61. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Uttar Bastar Kanker,888,30301.0,2025-12-29,13568.0,30301.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.44777400085805746,0.0,666.0,0.020325947628639443,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002102225356141115,0.0,0.020303522787099137,0.020303522787099137,1.0,0.0,0.0,0.0,0.0,Low,0.61,Tier 5,782,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.61. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Longleng,889,2674.0,2025-12-29,820.0,2674.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.30665669409124907,0.0,666.75,0.020348837209302327,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0014397027891607937,0.0,0.020326412891706915,0.020326412891706915,1.0,0.0,0.0,0.0,0.0,Low,0.61,Tier 5,783,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.61. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Budgam,859,23111.0,2025-12-29,18622.0,23111.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8057634892475445,0.0,644.25,0.01966214978941586,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0037829271795659365,0.0,0.019639709753473573,0.019639709753473573,1.0,0.0,0.0,0.0,0.0,Low,0.59,Tier 5,784,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.59. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Champawat,866,23214.0,2025-12-29,12505.0,23214.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5386835530283449,0.0,649.5,0.019822376854056033,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002529030765391291,0.0,0.01979994048572802,0.01979994048572802,1.0,0.0,0.0,0.0,0.0,Low,0.59,Tier 5,785,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.59. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Palnadu,860,10053.0,2025-12-29,25495.0,10053.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.536058887894161,0.0,645.0,0.01968503937007874,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011906379755371649,0.0,0.01966259985808135,0.019662599858081352,1.0,0.0,0.0,0.0,0.0,Low,0.59,Tier 5,786,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.59. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Malerkotla,865,13787.0,2025-12-29,15099.0,13787.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0951621092333357,0.0,648.75,0.019799487273393153,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005141606146635379,0.0,0.01977705038112024,0.019777050381120244,1.0,0.0,0.0,0.0,0.0,Low,0.59,Tier 5,787,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.59. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Seraikela-kharsawan,861,14414.0,2025-12-29,5962.0,14414.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.41362564173719996,0.0,645.75,0.019707928950741624,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0019419044213014082,0.0,0.019685489962689127,0.01968548996268913,1.0,0.0,0.0,0.0,0.0,Low,0.59,Tier 5,788,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.59. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Charkhi Dadri,858,9788.0,2025-12-29,12095.0,9788.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.2356967715570086,0.0,643.5,0.019639260208752975,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005801393293694877,0.0,0.019616819648865795,0.019616819648865795,1.0,0.0,0.0,0.0,0.0,Low,0.59,Tier 5,789,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.59. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Ganderbal,843,13696.0,2025-12-29,7529.0,13696.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5497225467289719,0.0,632.25,0.019295916498809743,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002580857026896582,0.0,0.019273468079749122,0.019273468079749126,1.0,0.0,0.0,0.0,0.0,Low,0.58,Tier 5,790,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.58. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Jayashankar Bhupalpally,847,4568.0,2025-12-29,16261.0,4568.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,3.55976357267951,0.0,635.25,0.019387474821461272,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016712505036054037,0.0,0.019365028498180236,0.019365028498180236,1.0,0.0,0.0,0.0,0.0,Low,0.58,Tier 5,791,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.58. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Dadra and Nagar Haveli,832,29213.0,2025-12-29,7722.0,29213.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.2643343716838394,0.0,624.0,0.019044131111518037,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001241006439830232,0.0,0.019021676929063563,0.019021676929063563,1.0,0.0,0.0,0.0,0.0,Low,0.57,Tier 5,792,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.57. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Y. S. R,823,8608.0,2025-12-29,28186.0,8608.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,3.2743959107806693,0.0,617.25,0.018838124885552098,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015372750754838823,0.0,0.01881566598759356,0.018815665987593565,1.0,0.0,0.0,0.0,0.0,Low,0.56,Tier 5,793,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.56. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Changlang,803,8183.0,2025-12-29,5659.0,8183.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6915556641818404,0.0,602.25,0.018380333272294453,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003246740207426481,0.0,0.018357863895438,0.018357863895438004,1.0,0.0,0.0,0.0,0.0,Low,0.55,Tier 5,794,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.55. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Ukhrul,781,13690.0,2025-12-29,15176.0,13690.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.10854638422206,0.0,585.75,0.017876762497711043,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005204443118413427,0.0,0.017854281594066882,0.017854281594066886,1.0,0.0,0.0,0.0,0.0,Low,0.54,Tier 5,795,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.54. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Purulia,783,3875.0,2025-12-29,7309.0,3875.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.8861935483870969,0.0,587.25,0.017922541659036808,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008855368771770409,0.0,0.01790006180328244,0.017900061803282442,1.0,0.0,0.0,0.0,0.0,Low,0.54,Tier 5,796,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.54. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Chandel,759,8683.0,2025-12-29,8989.0,8683.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0352412760566625,0.0,569.25,0.017373191723127634,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004860287681017195,0.0,0.017350699292695768,0.017350699292695768,1.0,0.0,0.0,0.0,0.0,Low,0.52,Tier 5,797,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.52. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Narayanpur,762,22173.0,2025-12-29,16765.0,22173.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7560997609705498,0.0,571.5,0.01744186046511628,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0035497641360119707,0.0,0.0174193696065191,0.0174193696065191,1.0,0.0,0.0,0.0,0.0,Low,0.52,Tier 5,798,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.52. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Zunheboto,761,7963.0,2025-12-29,2439.0,7963.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.30629159864372724,0.0,570.75,0.0174189708844534,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0014379887260268884,0.0,0.01739647950191132,0.017396479501911324,1.0,0.0,0.0,0.0,0.0,Low,0.52,Tier 5,799,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.52. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
West Nimar,760,9818.0,2025-12-29,2059.0,9818.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.20971684660827053,0.0,570.0,0.017396081303790514,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0009845861343111292,0.0,0.017373589397303546,0.017373589397303546,1.0,0.0,0.0,0.0,0.0,Low,0.52,Tier 5,800,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.52. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Narmadapuram,737,6850.0,2025-12-29,5909.0,6850.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8626277372262774,0.0,552.75,0.016869620948544224,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004049895479935574,0.0,0.01684711699132465,0.01684711699132465,1.0,0.0,0.0,0.0,0.0,Low,0.51,Tier 5,801,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.51. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Bageshwar,742,21495.0,2025-12-29,6928.0,21495.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.3223075133752035,0.0,556.5,0.016984068851858634,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0015131808139680918,0.0,0.016961567514363538,0.016961567514363538,1.0,0.0,0.0,0.0,0.0,Low,0.51,Tier 5,802,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.51. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Darjiling,726,2586.0,2025-12-29,8271.0,2586.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,3.1983758700696057,0.0,544.5,0.016617835561252518,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015015849155256365,0.0,0.01659532584063909,0.01659532584063909,1.0,0.0,0.0,0.0,0.0,Low,0.5,Tier 5,803,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.5. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Mahbubnagar,722,14739.0,2025-12-29,9897.0,14739.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6714838184408711,0.0,541.5,0.01652627723860099,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0031525061898632447,0.0,0.016503765422207977,0.016503765422207977,1.0,0.0,0.0,0.0,0.0,Low,0.5,Tier 5,804,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.5. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Lunglei,726,15289.0,2025-12-29,7323.0,15289.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4789718097978939,0.0,544.5,0.016617835561252518,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0022486939427131167,0.0,0.01659532584063909,0.01659532584063909,1.0,0.0,0.0,0.0,0.0,Low,0.5,Tier 5,805,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.5. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Sundargarh,730,16187.0,2025-12-29,7660.0,16187.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4732192500154445,0.0,547.5,0.016709393883904047,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0022216866197908194,0.0,0.016686886259070204,0.016686886259070204,1.0,0.0,0.0,0.0,0.0,Low,0.5,Tier 5,806,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.5. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Warangal Rural,732,7169.0,2025-12-29,17700.0,7169.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,2.4689635932487097,0.0,549.0,0.01675517304522981,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01159137837205967,0.0,0.016732666468285758,0.016732666468285758,1.0,0.0,0.0,0.0,0.0,Low,0.5,Tier 5,807,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.5. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Dantewada,710,18928.0,2025-12-29,2398.0,18928.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.12669061707523246,0.0,532.5,0.0162516022706464,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005947916294611853,0.0,0.016229084166914643,0.016229084166914643,1.0,0.0,0.0,0.0,0.0,Low,0.49,Tier 5,808,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.49. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Jagatsinghpur,694,12093.0,2025-12-29,5173.0,12093.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.42776813032332756,0.0,520.5,0.015885368980040285,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002008301081330176,0.0,0.015862842493190192,0.015862842493190192,1.0,0.0,0.0,0.0,0.0,Low,0.48,Tier 5,809,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.48. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
Gomati,679,14702.0,2025-12-29,9761.0,14702.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6639232757447966,0.0,509.25,0.015542025270097052,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0031170106842478714,0.0,0.015519490924073521,0.015519490924073523,1.0,0.0,0.0,0.0,0.0,Low,0.47,Tier 5,810,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.47. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
yadgir,689,4281.0,2025-12-29,2099.0,4281.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.49030600327026397,0.0,516.75,0.015770921076725876,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002301906118639737,0.0,0.015748391970151304,0.015748391970151304,1.0,0.0,0.0,0.0,0.0,Low,0.47,Tier 5,811,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 0.47. Location is Low Suitability (Pop Score: 0.02, Gap: 0.00)."
